chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	score	pvalue	qvalue
chr4	966000	968000	chr4	986000	988000	4284	4294	-0.1056507818	0.16185802756169024	0.43546706037969024
chr4	966000	968000	chr4	994000	996000	4284	4298			
chr4	968000	970000	chr4	986000	988000	4285	4294	-0.0909197755	0.24587605396387976	0.5575222757582062
chr4	968000	970000	chr4	994000	996000	4285	4298			
chr4	986000	988000	chr4	1022000	1024000	4294	4312			
chr4	986000	988000	chr4	1024000	1026000	4294	4313			
chr4	994000	996000	chr4	1022000	1024000	4298	4312	-0.0324681799	0.6427183724143446	0.8980679466762016
chr4	994000	996000	chr4	1024000	1026000	4298	4313	-0.0090694068	0.8954337379246149	1
chr4	994000	996000	chr4	1040000	1042000	4298	4321			
chr4	994000	996000	chr4	1042000	1044000	4298	4322			
chr4	1022000	1024000	chr4	1040000	1042000	4312	4321	0.1101696012	0.07560151864969776	0.2864486606277476
chr4	1022000	1024000	chr4	1042000	1044000	4312	4322	0.0602344641	0.32623066806893186	0.6496519602526233
chr4	1022000	1024000	chr4	1066000	1068000	4312	4334			
chr4	1022000	1024000	chr4	1068000	1070000	4312	4335			
chr4	1024000	1026000	chr4	1040000	1042000	4313	4321	0.1093637007	0.08253982730385705	0.3006824177965587
chr4	1024000	1026000	chr4	1042000	1044000	4313	4322	0.0729482518	0.2404721367851231	0.5491490923455887
chr4	1024000	1026000	chr4	1066000	1068000	4313	4334			
chr4	1024000	1026000	chr4	1068000	1070000	4313	4335			
chr4	1040000	1042000	chr4	1066000	1068000	4321	4334	0.0065752567	0.9123882201150554	1
chr4	1040000	1042000	chr4	1068000	1070000	4321	4335	-0.0020121249	0.9729973815306001	1
chr4	1040000	1042000	chr4	1076000	1078000	4321	4339	-0.0567675546	0.3365221487307511	0.6556792755519083
chr4	1040000	1042000	chr4	1088000	1090000	4321	4345			
chr4	1042000	1044000	chr4	1066000	1068000	4322	4334	-0.0142857470	0.8123862053584117	0.9786170460588127
chr4	1042000	1044000	chr4	1068000	1070000	4322	4335	-0.0164365036	0.7832700791771143	0.9669861472211541
chr4	1042000	1044000	chr4	1076000	1078000	4322	4339	-0.0458398240	0.43788749277303096	0.7480293363283447
chr4	1042000	1044000	chr4	1088000	1090000	4322	4345			
chr4	1066000	1068000	chr4	1076000	1078000	4334	4339	0.1219473655	0.06909183606209263	0.2695004816930104
chr4	1066000	1068000	chr4	1088000	1090000	4334	4345	-0.0644894032	0.3201345115455315	0.6467662179748284
chr4	1066000	1068000	chr4	1100000	1102000	4334	4351			
chr4	1066000	1068000	chr4	1102000	1104000	4334	4352			
chr4	1066000	1068000	chr4	1110000	1112000	4334	4356			
chr4	1068000	1070000	chr4	1088000	1090000	4335	4345	-0.0712878748	0.27777866025696213	0.5937144488656408
chr4	1068000	1070000	chr4	1100000	1102000	4335	4351			
chr4	1068000	1070000	chr4	1102000	1104000	4335	4352			
chr4	1068000	1070000	chr4	1110000	1112000	4335	4356			
chr4	1076000	1078000	chr4	1088000	1090000	4339	4345	-0.0366681730	0.6066276638857779	0.8688780797317552
chr4	1076000	1078000	chr4	1100000	1102000	4339	4351			
chr4	1076000	1078000	chr4	1102000	1104000	4339	4352			
chr4	1076000	1078000	chr4	1110000	1112000	4339	4356			
chr4	1076000	1078000	chr4	1120000	1122000	4339	4361			
chr4	1088000	1090000	chr4	1100000	1102000	4345	4351	-0.0549449211	0.45319191016855764	0.758738100878347
chr4	1088000	1090000	chr4	1102000	1104000	4345	4352	-0.1312712680	0.06591378362342935	0.2619946577293904
chr4	1088000	1090000	chr4	1110000	1112000	4345	4356			
chr4	1088000	1090000	chr4	1120000	1122000	4345	4361			
chr4	1088000	1090000	chr4	1132000	1134000	4345	4367			
chr4	1100000	1102000	chr4	1110000	1112000	4351	4356	0.2175061453	0.0032746632769986533	0.036776987572446414
chr4	1100000	1102000	chr4	1120000	1122000	4351	4361	0.3239076918	3.275567861952352e-07	3.031698490783986e-05
chr4	1100000	1102000	chr4	1132000	1134000	4351	4367			
chr4	1100000	1102000	chr4	1144000	1146000	4351	4373			
chr4	1100000	1102000	chr4	1146000	1148000	4351	4374			
chr4	1102000	1104000	chr4	1120000	1122000	4352	4361	0.3064545255	2.1493453129492223e-06	0.00012914174544831778
chr4	1102000	1104000	chr4	1132000	1134000	4352	4367			
chr4	1102000	1104000	chr4	1144000	1146000	4352	4373			
chr4	1102000	1104000	chr4	1146000	1148000	4352	4374			
chr4	1110000	1112000	chr4	1120000	1122000	4356	4361	-0.0419999735	0.5665496109134349	0.8439187046713496
chr4	1110000	1112000	chr4	1132000	1134000	4356	4367	-0.0028106521	0.9654139709801735	1
chr4	1110000	1112000	chr4	1144000	1146000	4356	4373			
chr4	1110000	1112000	chr4	1146000	1148000	4356	4374			
chr4	1120000	1122000	chr4	1132000	1134000	4361	4367	-0.0482511600	0.4629950203541666	0.7683834253118502
chr4	1120000	1122000	chr4	1144000	1146000	4361	4373	0.0647715237	0.28122391392903834	0.5967833057215058
chr4	1120000	1122000	chr4	1146000	1148000	4361	4374	0.0419107233	0.48285904743869923	0.7873874265753918
chr4	1132000	1134000	chr4	1144000	1146000	4367	4373	0.0852162812	0.1941759603261235	0.4870762495340608
chr4	1132000	1134000	chr4	1146000	1148000	4367	4374	0.0729787486	0.2563951825225653	0.5671772219438566
chr4	1144000	1146000	chr4	1188000	1190000	4373	4395			
chr4	1144000	1146000	chr4	1190000	1192000	4373	4396			
chr4	1146000	1148000	chr4	1188000	1190000	4374	4395			
chr4	1146000	1148000	chr4	1190000	1192000	4374	4396			
chr4	1188000	1190000	chr4	1202000	1204000	4395	4402	-0.1696639687	0.013706107531225142	0.10140667396413196
chr4	1190000	1192000	chr4	1202000	1204000	4396	4402	-0.1729322725	0.014212011843102286	0.10340300975546182
chr4	1202000	1204000	chr4	1246000	1248000	4402	4424			
chr4	1246000	1248000	chr4	1270000	1272000	4424	4436			
chr4	1246000	1248000	chr4	1272000	1274000	4424	4437			
chr4	1246000	1248000	chr4	1274000	1276000	4424	4438			
chr4	1246000	1248000	chr4	1282000	1284000	4424	4442			
chr4	1246000	1248000	chr4	1284000	1286000	4424	4443			
chr4	1254000	1256000	chr4	1270000	1272000	4428	4436	-0.0185971013	0.768696852338878	0.9621098967667
chr4	1254000	1256000	chr4	1272000	1274000	4428	4437	-0.0417582140	0.5021399412225208	0.7980308209559656
chr4	1254000	1256000	chr4	1274000	1276000	4428	4438			
chr4	1254000	1256000	chr4	1282000	1284000	4428	4442			
chr4	1254000	1256000	chr4	1284000	1286000	4428	4443			
chr4	1270000	1272000	chr4	1282000	1284000	4436	4442	-0.0072852226	0.9118322354812975	1
chr4	1270000	1272000	chr4	1284000	1286000	4436	4443	0.0223078432	0.7290659318143309	0.9422826574581861
chr4	1270000	1272000	chr4	1314000	1316000	4436	4458			
chr4	1272000	1274000	chr4	1282000	1284000	4437	4442	-0.0179844696	0.7896373542882451	0.9671114437290794
chr4	1272000	1274000	chr4	1284000	1286000	4437	4443	-0.0041830917	0.9493063607996449	1
chr4	1272000	1274000	chr4	1314000	1316000	4437	4458			
chr4	1274000	1276000	chr4	1284000	1286000	4438	4443	-0.0251523265	0.7090382997803009	0.9391514529138835
chr4	1274000	1276000	chr4	1314000	1316000	4438	4458			
chr4	1282000	1284000	chr4	1314000	1316000	4442	4458	0.0348820343	0.5550913227126331	0.8397735644277665
chr4	1284000	1286000	chr4	1314000	1316000	4443	4458	-0.0190167165	0.748151408938412	0.9534532649235201
chr4	1314000	1316000	chr4	1340000	1342000	4458	4471	0.0448670084	0.45248835308164703	0.7581862993487429
chr4	1314000	1316000	chr4	1342000	1344000	4458	4472	0.0067739016	0.9092723514002984	1
chr4	1314000	1316000	chr4	1352000	1354000	4458	4477			
chr4	1340000	1342000	chr4	1352000	1354000	4471	4477	0.0647457632	0.3244134275326823	0.6488268550653646
chr4	1340000	1342000	chr4	1378000	1380000	4471	4490			
chr4	1340000	1342000	chr4	1380000	1382000	4471	4491			
chr4	1342000	1344000	chr4	1352000	1354000	4472	4477	0.0594168532	0.3775964034505751	0.6924868633988405
chr4	1342000	1344000	chr4	1378000	1380000	4472	4490			
chr4	1342000	1344000	chr4	1380000	1382000	4472	4491			
chr4	1342000	1344000	chr4	1392000	1394000	4472	4497			
chr4	1352000	1354000	chr4	1378000	1380000	4477	4490	-0.0336242415	0.5735347423806681	0.8469595993349044
chr4	1352000	1354000	chr4	1380000	1382000	4477	4491	0.0364335430	0.5397583401812951	0.8283607323034592
chr4	1352000	1354000	chr4	1392000	1394000	4477	4497			
chr4	1378000	1380000	chr4	1392000	1394000	4490	4497	-0.2066736535	0.0011326174115679419	0.017345679240096452
chr4	1378000	1380000	chr4	1424000	1426000	4490	4513			
chr4	1380000	1382000	chr4	1392000	1394000	4491	4497	-0.1484271375	0.023045112828162264	0.14058160750327398
chr4	1380000	1382000	chr4	1424000	1426000	4491	4513			
chr4	1392000	1394000	chr4	1424000	1426000	4497	4513	-0.0850074052	0.14956106684391207	0.41513147831199926
chr4	1392000	1394000	chr4	1436000	1438000	4497	4519			
chr4	1392000	1394000	chr4	1438000	1440000	4497	4520			
chr4	1424000	1426000	chr4	1436000	1438000	4513	4519	-0.0063672960	0.9229044200687129	1
chr4	1424000	1426000	chr4	1438000	1440000	4513	4520	0.0232047260	0.7186236232160912	0.9393912962384338
chr4	1424000	1426000	chr4	1448000	1450000	4513	4525	0.0901354430	0.1332217380303624	0.3929986170188609
chr4	1436000	1438000	chr4	1448000	1450000	4519	4525	0.1351181155	0.038804517562820016	0.19446657542923532
chr4	1436000	1438000	chr4	1478000	1480000	4519	4540			
chr4	1436000	1438000	chr4	1480000	1482000	4519	4541			
chr4	1436000	1438000	chr4	1484000	1486000	4519	4543			
chr4	1436000	1438000	chr4	1486000	1488000	4519	4544			
chr4	1438000	1440000	chr4	1448000	1450000	4520	4525	0.1028436351	0.12581140549477754	0.38672331809253147
chr4	1438000	1440000	chr4	1478000	1480000	4520	4540			
chr4	1438000	1440000	chr4	1480000	1482000	4520	4541			
chr4	1438000	1440000	chr4	1484000	1486000	4520	4543			
chr4	1438000	1440000	chr4	1486000	1488000	4520	4544			
chr4	1448000	1450000	chr4	1478000	1480000	4525	4540			
chr4	1448000	1450000	chr4	1480000	1482000	4525	4541			
chr4	1448000	1450000	chr4	1484000	1486000	4525	4543			
chr4	1448000	1450000	chr4	1486000	1488000	4525	4544			
chr4	1448000	1450000	chr4	1494000	1496000	4525	4548			
chr4	1478000	1480000	chr4	1494000	1496000	4540	4548	-0.1078987593	0.086768402880884	0.30797860990135484
chr4	1478000	1480000	chr4	1502000	1504000	4540	4552	-0.1341340391	0.024967021733454855	0.14580740692337635
chr4	1478000	1480000	chr4	1504000	1506000	4540	4553	-0.0928719707	0.11910610832067658	0.3731650604038365
chr4	1478000	1480000	chr4	1514000	1516000	4540	4558			
chr4	1478000	1480000	chr4	1522000	1524000	4540	4562			
chr4	1480000	1482000	chr4	1494000	1496000	4541	4548	-0.1696656305	0.00782246079958753	0.06963898028901093
chr4	1480000	1482000	chr4	1502000	1504000	4541	4552	-0.1636950186	0.0065435218627219495	0.060721664743055376
chr4	1480000	1482000	chr4	1504000	1506000	4541	4553	-0.1223773229	0.04102015091901678	0.19963140113921496
chr4	1480000	1482000	chr4	1514000	1516000	4541	4558			
chr4	1480000	1482000	chr4	1522000	1524000	4541	4562			
chr4	1484000	1486000	chr4	1494000	1496000	4543	4548	-0.2879364525	1.1074352908269283e-05	0.00048505665738219456
chr4	1484000	1486000	chr4	1502000	1504000	4543	4552	-0.1913894352	0.0018547719335585836	0.024469581533092158
chr4	1484000	1486000	chr4	1504000	1506000	4543	4553	-0.1270298623	0.03760556720294208	0.19122986731752498
chr4	1484000	1486000	chr4	1514000	1516000	4543	4558			
chr4	1484000	1486000	chr4	1522000	1524000	4543	4562			
chr4	1486000	1488000	chr4	1502000	1504000	4544	4552	-0.1566005007	0.012538490083100881	0.09567698007662345
chr4	1486000	1488000	chr4	1504000	1506000	4544	4553	-0.1033873882	0.0955934812284772	0.32674697228366284
chr4	1486000	1488000	chr4	1514000	1516000	4544	4558			
chr4	1486000	1488000	chr4	1522000	1524000	4544	4562			
chr4	1494000	1496000	chr4	1504000	1506000	4548	4553	0.1471073833	0.027956070329993164	0.15578573542667948
chr4	1494000	1496000	chr4	1514000	1516000	4548	4558	0.1564710964	0.02680350027567711	0.15128779794776515
chr4	1494000	1496000	chr4	1522000	1524000	4548	4562	0.1337574155	0.1027850541197113	0.3431391288447679
chr4	1502000	1504000	chr4	1514000	1516000	4552	4558	0.2446712449	0.0014304953905453482	0.02041366828470611
chr4	1502000	1504000	chr4	1522000	1524000	4552	4562			
chr4	1504000	1506000	chr4	1514000	1516000	4553	4558	0.1673224956	0.03729940311204292	0.1908544224658271
chr4	1504000	1506000	chr4	1522000	1524000	4553	4562			
chr5	0	2000	chr5	18000	20000	4564	4573			
chr5	0	2000	chr5	24000	26000	4564	4576			
chr5	0	2000	chr5	28000	30000	4564	4578			
chr5	0	2000	chr5	36000	38000	4564	4582			
chr5	0	2000	chr5	46000	48000	4564	4587			
chr5	4000	6000	chr5	18000	20000	4566	4573			
chr5	4000	6000	chr5	24000	26000	4566	4576			
chr5	4000	6000	chr5	28000	30000	4566	4578			
chr5	4000	6000	chr5	36000	38000	4566	4582			
chr5	4000	6000	chr5	46000	48000	4566	4587			
chr5	18000	20000	chr5	28000	30000	4573	4578	0.0163534390	0.8234957690311785	0.9817396484367342
chr5	18000	20000	chr5	36000	38000	4573	4582	-0.0361060640	0.5887687761005228	0.8556402386504713
chr5	18000	20000	chr5	46000	48000	4573	4587			
chr5	18000	20000	chr5	62000	64000	4573	4595			
chr5	24000	26000	chr5	36000	38000	4576	4582	0.0085688256	0.896378082377027	1
chr5	24000	26000	chr5	46000	48000	4576	4587	-0.0606220207	0.31770283863565396	0.6436347979760243
chr5	24000	26000	chr5	62000	64000	4576	4595			
chr5	28000	30000	chr5	46000	48000	4578	4587	-0.0240110588	0.6996826762724428	0.9324101805432289
chr5	28000	30000	chr5	62000	64000	4578	4595			
chr5	36000	38000	chr5	46000	48000	4582	4587	-0.0001879144	0.9977761218420651	1
chr5	36000	38000	chr5	62000	64000	4582	4595			
chr5	36000	38000	chr5	80000	82000	4582	4604			
chr5	46000	48000	chr5	62000	64000	4587	4595	0.0478274847	0.44917189009155634	0.7550537513196727
chr5	46000	48000	chr5	80000	82000	4587	4604			
chr5	62000	64000	chr5	80000	82000	4595	4604			
chr5	62000	64000	chr5	102000	104000	4595	4615			
chr5	80000	82000	chr5	102000	104000	4604	4615	0.0077974574	0.8978601667464845	1
chr5	80000	82000	chr5	118000	120000	4604	4623			
chr5	102000	104000	chr5	118000	120000	4615	4623	0.2126756936	0.0006382433800633184	0.012154373933379717
chr5	102000	104000	chr5	132000	134000	4615	4630			
chr5	102000	104000	chr5	134000	136000	4615	4631			
chr5	102000	104000	chr5	136000	138000	4615	4632			
chr5	118000	120000	chr5	132000	134000	4623	4630	0.0935411312	0.14528024003191448	0.4100048011209958
chr5	118000	120000	chr5	134000	136000	4623	4631	0.0961357774	0.12732170799810105	0.38764104837874586
chr5	118000	120000	chr5	136000	138000	4623	4632	0.1013757269	0.10226975037030814	0.34298737107346833
chr5	118000	120000	chr5	164000	166000	4623	4646			
chr5	118000	120000	chr5	166000	168000	4623	4647			
chr5	132000	134000	chr5	164000	166000	4630	4646			
chr5	132000	134000	chr5	166000	168000	4630	4647			
chr5	132000	134000	chr5	182000	184000	4630	4655			
chr5	134000	136000	chr5	164000	166000	4631	4646			
chr5	134000	136000	chr5	166000	168000	4631	4647			
chr5	134000	136000	chr5	182000	184000	4631	4655			
chr5	136000	138000	chr5	164000	166000	4632	4646			
chr5	136000	138000	chr5	166000	168000	4632	4647			
chr5	136000	138000	chr5	182000	184000	4632	4655			
chr5	164000	166000	chr5	182000	184000	4646	4655			
chr5	164000	166000	chr5	188000	190000	4646	4658			
chr5	164000	166000	chr5	206000	208000	4646	4667			
chr5	166000	168000	chr5	182000	184000	4647	4655	0.0662688473	0.29402149616078405	0.614415149419959
chr5	166000	168000	chr5	188000	190000	4647	4658			
chr5	166000	168000	chr5	206000	208000	4647	4667			
chr5	182000	184000	chr5	206000	208000	4655	4667			
chr5	182000	184000	chr5	218000	220000	4655	4673			
chr5	188000	190000	chr5	206000	208000	4658	4667	-0.0096555837	0.8767452736672208	1
chr5	188000	190000	chr5	218000	220000	4658	4673			
chr5	188000	190000	chr5	234000	236000	4658	4681			
chr5	206000	208000	chr5	218000	220000	4667	4673	0.2178106468	0.0007673016553925357	0.013642312878677869
chr5	206000	208000	chr5	234000	236000	4667	4681			
chr5	206000	208000	chr5	254000	256000	4667	4691			
chr5	218000	220000	chr5	234000	236000	4673	4681	-0.0338333289	0.5925418788225074	0.857111436341672
chr5	218000	220000	chr5	254000	256000	4673	4691			
chr5	218000	220000	chr5	262000	264000	4673	4695			
chr5	234000	236000	chr5	254000	256000	4681	4691	-0.0323065520	0.5988217532834624	0.8616423388244302
chr5	234000	236000	chr5	262000	264000	4681	4695			
chr5	262000	264000	chr5	308000	310000	4695	4718			
chr5	308000	310000	chr5	322000	324000	4718	4725	0.1942627562	0.0022536974456463603	0.028365502333135225
chr5	308000	310000	chr5	324000	326000	4718	4726	0.1438953029	0.02195845489361598	0.13681989672610165
chr5	308000	310000	chr5	330000	332000	4718	4729	0.0909026980	0.13346171856456346	0.3929986170188609
chr5	322000	324000	chr5	366000	368000	4725	4747			
chr5	324000	326000	chr5	366000	368000	4726	4747			
chr5	330000	332000	chr5	366000	368000	4729	4747			
chr5	424000	426000	chr5	442000	444000	4776	4785			
chr5	424000	426000	chr5	456000	458000	4776	4792			
chr5	424000	426000	chr5	466000	468000	4776	4797			
chr5	424000	426000	chr5	468000	470000	4776	4798			
chr5	442000	444000	chr5	456000	458000	4785	4792			
chr5	442000	444000	chr5	466000	468000	4785	4797			
chr5	442000	444000	chr5	468000	470000	4785	4798			
chr5	442000	444000	chr5	488000	490000	4785	4808			
chr5	456000	458000	chr5	466000	468000	4792	4797	-0.1107281354	0.12943138171106447	0.38776296299210833
chr5	456000	458000	chr5	468000	470000	4792	4798	-0.1555563885	0.027721246017555646	0.1551039721232326
chr5	456000	458000	chr5	488000	490000	4792	4808	0.1241948981	0.0634718982224847	0.25458508627699905
chr5	466000	468000	chr5	488000	490000	4797	4808	0.1381365031	0.03920022946639579	0.1955546754701749
chr5	468000	470000	chr5	488000	490000	4798	4808	0.0939076936	0.16826169863013074	0.4450940759391937
chr5	488000	490000	chr5	520000	522000	4808	4824			
chr5	488000	490000	chr5	528000	530000	4808	4828			
chr5	488000	490000	chr5	530000	532000	4808	4829			
chr5	520000	522000	chr5	530000	532000	4824	4829	-0.1028181684	0.12590581086756847	0.38672331809253147
chr5	520000	522000	chr5	548000	550000	4824	4838	-0.0389084296	0.5125503661434747	0.8096715279258301
chr5	520000	522000	chr5	556000	558000	4824	4842			
chr5	528000	530000	chr5	548000	550000	4828	4838	0.0491559230	0.423220864665418	0.7361824413163347
chr5	528000	530000	chr5	556000	558000	4828	4842	0.0838239027	0.17883943538194233	0.4630375106920299
chr5	530000	532000	chr5	548000	550000	4829	4838	0.0420071206	0.4995921804081318	0.797947103407813
chr5	530000	532000	chr5	556000	558000	4829	4842	0.0730211142	0.24648276274280242	0.5575222757582062
chr6	8000	10000	chr6	20000	22000	4854	4860			
chr6	92000	94000	chr6	134000	136000	4896	4917			
chr6	92000	94000	chr6	136000	138000	4896	4918			
chr6	98000	100000	chr6	134000	136000	4899	4917			
chr6	98000	100000	chr6	136000	138000	4899	4918			
chr6	216000	218000	chr6	248000	250000	4958	4974			
chr7	2000	4000	chr7	24000	26000	4987	4998			
chr7	2000	4000	chr7	26000	28000	4987	4999			
chr7	2000	4000	chr7	52000	54000	4987	5012			
chr7	24000	26000	chr7	52000	54000	4998	5012	0.1163274075	0.054392253307749834	0.23153497659828212
chr7	24000	26000	chr7	62000	64000	4998	5017			
chr7	26000	28000	chr7	52000	54000	4999	5012	0.0919937169	0.12265765228780874	0.380153044208267
chr7	26000	28000	chr7	62000	64000	4999	5017			
chr7	52000	54000	chr7	62000	64000	5012	5017	0.0444842531	0.5090973640745666	0.8061628541744765
chr7	52000	54000	chr7	100000	102000	5012	5036			
chr7	52000	54000	chr7	102000	104000	5012	5037			
chr7	62000	64000	chr7	100000	102000	5017	5036	-0.0322628587	0.5852007585496921	0.8556402386504713
chr7	62000	64000	chr7	102000	104000	5017	5037	0.0075639413	0.8982120511899483	1
chr7	100000	102000	chr7	116000	118000	5036	5044	-0.0666369131	0.29134035460476704	0.6123180197547407
chr7	100000	102000	chr7	118000	120000	5036	5045	-0.0918934862	0.1388188516600259	0.4005445126949364
chr7	100000	102000	chr7	138000	140000	5036	5055			
chr7	100000	102000	chr7	140000	142000	5036	5056			
chr7	102000	104000	chr7	116000	118000	5037	5044	-0.1229413924	0.05507709805757873	0.23330530898664878
chr7	102000	104000	chr7	118000	120000	5037	5045	-0.1267728784	0.043873427547043896	0.20933073274079766
chr7	102000	104000	chr7	138000	140000	5037	5055			
chr7	102000	104000	chr7	140000	142000	5037	5056			
chr7	116000	118000	chr7	138000	140000	5044	5055	0.1485459781	0.013754804180322626	0.10142431365288401
chr7	116000	118000	chr7	140000	142000	5044	5056	0.1460016624	0.014564912051861518	0.10433427239717359
chr7	118000	120000	chr7	138000	140000	5045	5055	0.1226830710	0.04472338091701426	0.21050997614995134
chr7	118000	120000	chr7	140000	142000	5045	5056	0.1157969686	0.055511865333282714	0.23424081903639526
chr7	138000	140000	chr7	170000	172000	5055	5071			
chr7	138000	140000	chr7	172000	174000	5055	5072			
chr7	138000	140000	chr7	184000	186000	5055	5078			
chr7	138000	140000	chr7	186000	188000	5055	5079			
chr7	140000	142000	chr7	170000	172000	5056	5071			
chr7	140000	142000	chr7	172000	174000	5056	5072			
chr7	140000	142000	chr7	184000	186000	5056	5078			
chr7	140000	142000	chr7	186000	188000	5056	5079			
chr7	170000	172000	chr7	184000	186000	5071	5078	0.3536824315	9.554349804286814e-09	2.0477784411354064e-06
chr7	170000	172000	chr7	186000	188000	5071	5079	0.2870612710	3.0110858659086636e-06	0.0001617448471250833
chr7	170000	172000	chr7	220000	222000	5071	5096			
chr7	172000	174000	chr7	184000	186000	5072	5078	0.3097932118	1.1251019583955395e-06	7.699916527769474e-05
chr7	172000	174000	chr7	186000	188000	5072	5079	0.2591921705	3.82728323700385e-05	0.0013518952079094244
chr7	172000	174000	chr7	220000	222000	5072	5096			
chr7	184000	186000	chr7	220000	222000	5078	5096			
chr7	184000	186000	chr7	232000	234000	5078	5102			
chr7	186000	188000	chr7	220000	222000	5079	5096			
chr7	186000	188000	chr7	232000	234000	5079	5102			
chr7	220000	222000	chr7	232000	234000	5096	5102	-0.2270740827	0.0004439939159708824	0.009260444533106977
chr7	220000	222000	chr7	240000	242000	5096	5106	-0.1659038316	0.0064123626149845524	0.06027070440693635
chr7	220000	222000	chr7	258000	260000	5096	5115			
chr7	220000	222000	chr7	260000	262000	5096	5116			
chr7	232000	234000	chr7	258000	260000	5102	5115			
chr7	232000	234000	chr7	260000	262000	5102	5116			
chr7	232000	234000	chr7	278000	280000	5102	5125			
chr7	240000	242000	chr7	258000	260000	5106	5115	-0.0479421228	0.44091126374994993	0.750434663363286
chr7	240000	242000	chr7	260000	262000	5106	5116	-0.0665172277	0.27817717242411283	0.5937144488656408
chr7	240000	242000	chr7	278000	280000	5106	5125			
chr7	258000	260000	chr7	278000	280000	5115	5125	0.0003421554	0.9955558964368952	1
chr7	258000	260000	chr7	296000	298000	5115	5134			
chr7	258000	260000	chr7	298000	300000	5115	5135			
chr7	258000	260000	chr7	300000	302000	5115	5136			
chr7	260000	262000	chr7	278000	280000	5116	5125	-0.0379768919	0.5416679192932492	0.8293278477265292
chr7	260000	262000	chr7	296000	298000	5116	5134			
chr7	260000	262000	chr7	298000	300000	5116	5135			
chr7	260000	262000	chr7	300000	302000	5116	5136			
chr7	278000	280000	chr7	296000	298000	5125	5134	0.0200193681	0.7477545056933462	0.9534532649235201
chr7	278000	280000	chr7	298000	300000	5125	5135			
chr7	278000	280000	chr7	300000	302000	5125	5136			
chr7	278000	280000	chr7	318000	320000	5125	5145			
chr7	278000	280000	chr7	326000	328000	5125	5149			
chr7	278000	280000	chr7	328000	330000	5125	5150			
chr7	296000	298000	chr7	318000	320000	5134	5145			
chr7	296000	298000	chr7	326000	328000	5134	5149			
chr7	296000	298000	chr7	328000	330000	5134	5150			
chr7	298000	300000	chr7	318000	320000	5135	5145			
chr7	298000	300000	chr7	326000	328000	5135	5149			
chr7	298000	300000	chr7	328000	330000	5135	5150			
chr7	300000	302000	chr7	318000	320000	5136	5145			
chr7	300000	302000	chr7	326000	328000	5136	5149			
chr7	300000	302000	chr7	328000	330000	5136	5150			
chr7	300000	302000	chr7	350000	352000	5136	5161			
chr7	318000	320000	chr7	328000	330000	5145	5150	-0.1509354516	0.024072425455291976	0.14286886652327757
chr7	318000	320000	chr7	350000	352000	5145	5161			
chr7	318000	320000	chr7	356000	358000	5145	5164			
chr7	318000	320000	chr7	358000	360000	5145	5165			
chr7	326000	328000	chr7	350000	352000	5149	5161	0.1627588468	0.006367786273579295	0.06027070440693635
chr7	326000	328000	chr7	356000	358000	5149	5164			
chr7	326000	328000	chr7	358000	360000	5149	5165			
chr7	328000	330000	chr7	350000	352000	5150	5161	0.1652662975	0.006036169699144696	0.057978998425995104
chr7	328000	330000	chr7	356000	358000	5150	5164			
chr7	328000	330000	chr7	358000	360000	5150	5165			
chr7	328000	330000	chr7	378000	380000	5150	5175			
chr7	350000	352000	chr7	378000	380000	5161	5175			
chr7	350000	352000	chr7	394000	396000	5161	5183			
chr7	356000	358000	chr7	378000	380000	5164	5175	-0.0497832957	0.41209382194190025	0.7267948815939579
chr7	356000	358000	chr7	394000	396000	5164	5183			
chr7	356000	358000	chr7	404000	406000	5164	5188			
chr7	358000	360000	chr7	378000	380000	5165	5175	-0.0550174471	0.36997272707937523	0.6869443334659626
chr7	358000	360000	chr7	394000	396000	5165	5183			
chr7	358000	360000	chr7	404000	406000	5165	5188			
chr7	378000	380000	chr7	394000	396000	5175	5183	0.1082327264	0.08578944623620612	0.30499819359949903
chr7	378000	380000	chr7	404000	406000	5175	5188			
chr7	394000	396000	chr7	404000	406000	5183	5188	-0.1343594680	0.044963405277772886	0.21050997614995134
chr7	394000	396000	chr7	430000	432000	5183	5201			
chr7	394000	396000	chr7	440000	442000	5183	5206			
chr7	404000	406000	chr7	430000	432000	5188	5201			
chr7	404000	406000	chr7	440000	442000	5188	5206			
chr7	430000	432000	chr7	440000	442000	5201	5206	-0.0203884621	0.7623077655195891	0.9579718730409021
chr7	430000	432000	chr7	468000	470000	5201	5220			
chr7	430000	432000	chr7	472000	474000	5201	5222			
chr7	430000	432000	chr7	474000	476000	5201	5223			
chr7	440000	442000	chr7	468000	470000	5206	5220			
chr7	440000	442000	chr7	472000	474000	5206	5222			
chr7	440000	442000	chr7	474000	476000	5206	5223			
chr7	468000	470000	chr7	508000	510000	5220	5240			
chr7	472000	474000	chr7	508000	510000	5222	5240			
chr7	472000	474000	chr7	520000	522000	5222	5246			
chr7	474000	476000	chr7	508000	510000	5223	5240			
chr7	474000	476000	chr7	520000	522000	5223	5246			
chr7	474000	476000	chr7	524000	526000	5223	5248			
chr7	508000	510000	chr7	520000	522000	5240	5246	-0.0447977806	0.5344996196898473	0.8255027742012412
chr7	508000	510000	chr7	524000	526000	5240	5248	-0.0424069800	0.572395705813942	0.8460436795802541
chr7	508000	510000	chr7	530000	532000	5240	5251			
chr7	508000	510000	chr7	552000	554000	5240	5262			
